ajol_id,keyword
7731,knowledge
7731,perception
7732,HBs Ag
7732,women
7732,childbearing age
7733,Teenage pregnancy
7733,sexuality
7733,reproductive health
7733,gender violence
7733,socio-cultural context
7733,Zimbabwe
7734,Safe motherhood
7734,Zambia
7734,needs assessment
7735,Corpus uteri
7735,tumours
7735,carcinoma
7735,sarcoma
7735,ration frequency
7736,Pelvic inflammatory disease
7736,diagnosis
7736,Ghana
7737,Infertility
7737,syphilis
7737,HIV infection
7738,Bartholin's abscess
7738,needle aspiration
7738,sexually transmitted disease
7738,syndromic management
7739,Gonorrhiea
7739,infertility
7739,serology
7739,Mozambique
103233,coli pathotypes
103233,Antibiotic resistance
103233,Goat meat
103233,Abattoirs
103232,Grand multiparous (GMP)
103232,Multiparous (MP)
103232,Birth weight
103232,Special Care Unit (SCU)
103232,Apgar score
103232,Fresh Still Birth (FSB)
103226,acute leukemia
103226,immunophenotype
103226,WHO
103226,EGIL
103226,CD markers
101584,Condom
101584,unsafe sex
101584,HIV
101584,gender
101584,undergraduates
101585,Helicobacter Pylori
101585,Gastric lesions
101585,Endoscopic biopsies
47404,Transfusion autologous
47404,Africa
47405,Impaction
47405,third mandibular molar
47414,Non traumatic tamponade
47414,diagnostic
47414,therapeutic
47415,Upper digestive fibroscopy
47415,children
47415,oeso-gastro-duodenal lesions
47415,Lomé (Togo)
47416,Contusions
47416,traffic accidents
47416,diagnostic peritoneal lavage
47416,ultrasonography
47416,splenectomy
47416,rescue surgery
47498,High blood pressure
47498,blood pressure checking
47498,child
47499,Myocardial infaction
47499,ECG
47499,emzymes diagnosis
47499,Togo
47500,Closed abdominal trauma
47500,ultrasonography
47501,Epidemiology
47501,cardio-vascular emergencies
47501,CHU-Campus
47501,Lomé
47502,Assessment
47502,auditory
47502,child
47502,surrounded
47502,school
47503,Foreign bodies
47503,nasal fosae
47503,extraction children
47504,Foreign bodies
47504,oesophagus
47504,Togolese child
47505,Chronic failure renal
47505,antierythrocytary
47505,panel of erythroccytes
47506,Abstract markets
47506,drugs
47506,pharmacotherapeutic drug classes
47506,supposed indications
47508,Sickle cell disease
47508,management
47508,Togo
98749,azote
98749,placement profond de l’urée
98749,efficacité
98749,urée simple
98749,productivité du riz
98749,Burkina Faso
98751,compost
98751,extrait
98751,trichoderma harzianum
98751,verticillium dahliae
98751,verticilliose
98751,tomate
98753,weeds
98753,floristic study
98753,planting year
98753,mapping
98755,arachide
98755,moisissures
98755,végétaux
98755,activité antifongique
98757,pourriture brune
98757,sporange
98757,pédicelle
98757,papille
98757,Phytophthora spp
98757,région ITS
98757,PCR-RFLP
98759,Termitomyces
98759,fruit bodies
98759,Non Timber Forest Products (NTFPs)
98759,seasonal income
98759,Sustainable use
98760,Maladie de Newcastle
98760,volaille
98760,mortalité
98760,saisonnalité
98760,apparition Tchad
98762,Ethnobotanique
98762,Dermatoses
98762,Plantes médicinales
98762,Pharmacopée sénégalaise
98762,Bainounk
98763,Qualité physico-chimique
98763,lac Ahémé
98763,eutrophisation
98763,déchets
98765,Ligneux
98765,usages
98765,importance
98765,Sénégal
98765,Kédougou
98805,Schistosoma haematobium
98805,Géohelminthes
98805,Sô-Ava
98805,Sud-Bénin
98805,Epidémiologie
98806,fane d’arachide
98806,fertilité des sols
98806,fourrage
98806,production agricole-amélioration
98808,bananier
98808,salinité
98808,chlorophylle
98808,proline
98808,sucres solubles totaux
98808,nombre de pousses par bourgeon
95068,Flore
95068,strate
95068,relevés phytosociologiques
95068,transition
95068,Centre Bénin
95069,composition
95069,density
95069,diversity
95069,forest-savanna ecotone
95069,Ghana
95069,richness
95069,tree species
95070,Eaux usées
95070,parasitologie
95070,helminthes
95070,boue activée
95070,Dakar
95071,antibiotiques
95071,bactéries multi-résistantes
95071,effluents hospitaliers
95072,Vigna unguiculata (L.) Walp
95072,Rhizophagus irregularis
95072,mode cultural
95072,conditions pé
95072,Inoculation
95072,Sénégal
95073,morphologie
95073,poisson
95073,hybride
95073,Oreochromis niloticus
95073,Sarotherodon melanotheron
95073,Côte d’Ivoire
95074,Bacillus thuringiensis
95074,Biosafety
95074,root knot nematode
95074,cotton
95075,Espèces ligneuses
95075,Erosion
95075,Donga
95075,Zaï
95075,Demi-lune
95075,Parc National du W
95076,Body composition
95076,correlation
95076,indigenous chicken
95076,principal components analysis
95077,Biodiversité
95077,Fruits
95077,Commerce
95077,Savane
95058,Logbessou plateau
95058,Dacryodes edulis
95058,parasitisme
95058,Loranthaceae
95058,développement durable
95059,Infertilité secondaire
95059,étiologie
95059,hystérosalpingographie
95059,échographie pelvienne
95062,Pterygota macrocarpa
95062,vulnerable species
95062,growing in the nursery
95062,Bossematié
95062,Côte d'Ivoire
95063,Bioremediation
95063,Spent diesel oil
95063,Degradation
95063,P. pulmonarius
95063,Soil nutrient content
95065,Turraea heterophylla
95065,criblage phytochimique
95065,potentiel érectile
95065,Côte d’Ivoire
95066,Adventice
95066,Bananier Grande Naine
95066,Côte d’Ivoire
95066,Phytosociologie
95067,Carbone
95067,Biomasse sèche
95067,Gabon
95067,savanes
95067,forêt
95067,changement climatique
95014,Festuca arundinacea
95014,écotype
95014,azote ammoniacal
95014,dégradabilité in sacco
95014,méthane
95014,acides gras volatiles
95038,Diversité des Rhizobiums
95038,Acacia
95038,Impact de Eucalyptus
95041,Hydrochimie
95041,isotope
95041,recharge
95041,minéralisation
95041,Yaoundé
95042,Chinchard
95042,fumage
95042,qualité microbiologique
95042,Bénin
95043,Teneurs
95043,Potassium
95043,Manganèse
95043,Sodium
95043,Magnésium
95043,Gombo
95044,poivron
95044,(Capsicum annuum)
95044,Meloidogyne javanica
95044,fumier
95044,méthode de lutte
95045,Enquête ethnobotanique
95045,plantes tinctoriales
95045,Grewia coriacea
95045,Harungana madagascariensis
95045,Annickia chlorantha
95045,screening phytochimique
95047,Procédés de production
95047,Déchets de mangues
95047,Valeurs alimentaires
95047,Aliments non conventionnels
95047,Porcs
95047,Burkina Faso
95048,pineapple peel
95048,chemical composition
95048,intake
95048,live weight gain
95048,feed conversion ratio
95049,Indigenous foods
95049,Nutrient content
95049,Fatty acids
95049,Amino acids
95049,vulnerable groups
95051,Latitude
95051,Photopériode
95051,Modélisation
95051,Pennisetum glaucum (L.) R. Br.)
95051,Modèle SarraH
95051,Sénégal
95053,Sheep
95053,Balami
95053,Uda
95053,Pre and Post weaning growth
95053,Sex
95053,Parity
95055,Emerging drugs
95055,shisha
95055,kuber
95055,causes
95055,mitigations
95055,combinations
95055,administration
95056,Contaminations
95056,ETM
95056,Végétaux
95056,Normes
95056,Gounti Yena
95056,Niamey
94999,Maroc
94999,Lalla Mimouna
94999,diversité fongique
94999,Basidiomycètes
95000,Phytochemical Screening
95000,Comparative Antibacterial activity
95000,Terminalia catappa
95000,multiresistant strains
95002,Perceptions locales
95002,facteurs déterminants
95002,dégradation des forêts denses
95002,Région des Monts Kouffé
95004,salinité
95004,piment
95004,conductance stomatique
95004,métabolites
95006,Filets
95006,sélectivité
95006,Mugil cephalus
95006,logiciel FISATII
95006,analyses multivariées
95006,fleuve Sénégal
95008,Légumes-feuilles
95008,éléments traces métalliques
95008,contamination
95008,zone minière
95008,transfert solplante
95008,chaine alimentaire
95009,Mil- Sécheresse- Salinité- Osmolyte- Na - K -
95010,QPM maize
95010,starch
95010,physicochemical characteristics
95010,morphology
95010,retrogradation
95011,P. reticulatum
95011,insectes floricoles
95011,Coniesta ignefusalis
95011,mil
95011,Aguié
95011,Niger
95012,Phytoplancton
95012,périphyton
95012,diversité taxonomique
95012,Rivières côtières
95012,Côte d’Ivoire
95013,Citronnier ‘Euréka’
95013,floraison
95013,productions
95013,remodelage
95013,acide gibbérellique
88466,Climate change
88466,ear borers
88466,incidence
88466,maize
88466,parasitism
88466,severity
88466,stem borers
88467,Caractéristiques floristiques
88467,phytoécologie
88467,forêts denses sèches
88467,région des Monts Kouffé
88467,Bénin
88468,B. cinerea
88468,variation intra spécifique
88468,extrait de compost
88468,croissance
88468,sporulation
88469,poste- récolte
88469,aire de séchage
88469,durée de séchage
88469,cacao marchand
88469,qualité
88470,Changement climatique
88470,paysan
88470,riz pluvial
88470,Côte d’Ivoire
88471,productivité-conformation-densité-poulet-Congo
88473,fertilité
88473,taureau
88473,vaches
88473,reproduction
88474,Pollution
88474,Système hydrique
88474,Phytoplancton
88474,Restauration
88475,Sheep
88475,&#946-casein
88475,K-casein
88475,PCR-SSCP
88475,SNP
88476,Heavy metal resistant bacteria
88476,antibiotic resistance
88476,wastewaters
88476,sludge
88476,animals
88477,Sud bassin arachidier
88477,Kaolack
88477,mise en défens
88477,richesse spécifique
88477,densité
88477,reconstitution
88478,Yemen
88478,Coffea arabica
88478,rhizosphere
88478,endomycorrhizae
87243,Diversity floristic
87243,diversity index
87243,impact index
87244,Bananier
87244,chlorure de sodium
87244,éléments minéraux
87245,Assainissement
87245,eaux de source
87245,pollution
87245,Hydrochimie
87245,Environnement
87245,Éléments Traces Métalliques
87246,Flowering
87246,rainfall
87246,grain yield
87246,agronomic score
87247,biomasse de Tithonia diversifolia
87247,fumure organique
87247,soja
87247,Ferralsol
87247,Lubumbashi
87248,Qualité
87248,carcasse
87248,viande
87248,bovin
87248,maturation
87248,abattoir
87248,Bénin
87249,Niébé
87249,composantes
87249,rendement
87249,Côte d’Ivoire
86069,Semences
86069,Dormance
86069,Dialium guineense
86069,Champ
86069,Bénin
86070,Cocoa
86070,pollinators
86070,insect assemblage
86070,Forcipomyia spp
86070,pollination system
86071,A. annua extract
86071,water pH
86071,S. aureus
86071,S. paratyphi
86071,E. coli
86071,temporal abundance
86071,variation
86072,Moringa oleifera
86072,malnutrition
86072,atherogenic lipids
86072,glycaemia
86072,HIV/AIDS
86073,profil
86073,lipides
86073,sérum
86073,peuls nomades
86073,Bénin
85601,valeur nutritive
85601,SPIR
85601,S. setigera
85601,zone agropastorale
85601,Sénégal
86148,Benin
86148,vulva
86148,testes
86148,brown coloration
86148,age
86148,model
86147,Neem
86147,efficacité
86147,effet fongicide
86147,pourriture brune du cacaoyer
86147,Côte d’Ivoire
86149,Tchad
86149,N’Djaména
86149,lait
86149,produits laitiers
86149,circuits
86149,organisation
86150,Eucalyptus
86150,galles
86150,Alternaria
86150,Postulat de Koch
85593,Voies d’accès
85593,commerce
85593,viande de chasse
85593,Brazzaville-Congo
85594,Botanicals
85594,galactogogues
85594,macronutrients
85594,micronutrients
85594,phytochemicals
85594,antimicrobial activity
85595,manioc
85595,hauteur
85595,ramification
85595,diamètre de la tige
85595,Côte d’Ivoire
85596,Morocco
85596,oleaster
85596,rhizosphere
85596,endomycorrhizae
85597,Fraisier
85597,symptômes
85597,Mycoflore
85597,Maroc
85598,perception
85598,arbre
85598,usages
85598,AFC
85598,écosystème
85598,réhabilitation
85599,pollution
85599,estuaire du Comoé
85599,métaux lourds
85599,sédiments
85599,Côte d’Ivoire
68494,Pore Water Pressure
68494,Transient Analysis
68494,Seepage
68496,Dissolved oxygen
68496,conductivity
68496,concentration
68496,total dissolved solid
68496,total hardness
68497,Abiotic stress
68497,salinity
68497,proline and heavy metals
68501,N-immobilization
68501,Mineralization
68501,Wetland soils
68501,Niger Delta
68501,Nigeria
68508,Meat
68508,Microrganisms
68508,Smoking
68508,Water activity
68509,Bond-slip effect
68509,Pull-out effect
68509,Dynamic analysis
68509,Seismic analysis
68509,RC frames
68513,Sodium chloride
68513,leaf area
68513,dry matter
68513,Proline
68513,K
68513,Na
68514,petroleum
68514,oil
68514,pollution
68514,phytoremediation
68514,wetland
68514,mangrove
68514,Paspalum vaginatum
68515,Seismic fracture
68515,Smeared crack
68515,Non-linear fracture mechanics
68515,Concrete gravity dam
68516,Neem tree
68516,Heavy metals
68516,Pollution
68517,Chromium
68517,Nickel
68517,Zinc
68517,Labeo rohita
68517,Liver
68518,Macroinvertebrate benthic – canopy cover - water quality - Madek River – logging – selective management system
68519,Clarias albopunctatus
68519,glyphosate
68519,metal contamination
68519,toxicity
68519,ZnSO4
68520,phytoplankton
68520,water quality
68520,biomass
68521,Quaternary
68521,resistivity
68521,groundwater
68521,Niger Delta
68527,Thermal Sintering technique
68527,sustained release
68527,Fourier-Transform Infrared Spectroscopy
68530,Ceratophyllum demersum
68530,compost latex
68530,Water pollution
68530,COD
68532,Preventive maintenance (PM)
68532,Energy saving
68532,Cement industry
68532,Production productivity
68533,Urban Land use
68533,Soils
68533,Heavy metals
68533,Contamination Factor
68533,Geo-accumulation index
68534,Ceratophyllum demersum
68534,biosorption
68534,RMW
68534,TMW
68534,DCL
68534,aquatic environments
88530,Pesticide residues
88530,Surface water
88530,Sediment
88530,Environmental contamination
68442,amylase
68442,fungi
68442,Penicillium
68442,Aspergillus
68442,enzymes
28761,Quality of life (QOL)
28761,schizophrenia
28761,Nigeria
28756,Electrocardiography
28756,Echocardiograph in athletes and non athletes
28757,Snake bite
28757,pattern
28757,first-aid use
28757,treatment outcome
28758,Testicular
28758,lymphoma
28758,Non- Hodgkin
28799,antibiotics
28799,prescription
28799,use
28799,misuse
28799,resistance
28750,Laparoscopy
28750,operation
28750,developing country
28752,Gender
28752,TB
28752,HIV
28752,Treatment
28752,Outcome
28753,HIV infection
28753,leukopenia
28753,lymphocytosis
28753,leukocyte profile
28754,Valsartan
28754,hypertension
28754,Tolerability and efficacy
28755,Young people\'s
28755,Perspectives
28755,Reproductive Health Services
28745,Peak Flow Rate
28745,Petroleum
28745,Loaders
28745,Attendants
28746,Prevalence
28746,Diabetes Mellitus
28746,University Health Centre
28746,Newly admitted undergraduates
28748,Chronic alcoholism
28748,biochemical findings
28748,disease model and public health models
28749,Hypertension
28749,knowledge
28749,awareness
28749,workers
28740,Autologous blood transfusion
28740,Predeposit donation
28740,Homologous blood
28740,Elective surgery
28742,Immediate
28742,post-partum
